 episode               m      robot_x      robot_y      goal_x       goal_y      g      f    t_h    t_m    t_s     ep
     687     100000    4.584e-01   -1.822e+00    7.000e-01   -1.900e+00   1   0          6   22   11    9.583e-01
     687     100000    2.419e-02    1.287e+00    2.000e-01    1.500e+00   1   0          6   22   32    9.583e-01
     687     100000   -6.381e-01    2.759e-01   -5.000e-01    5.000e-01   1   0          6   22   43    9.583e-01
     687     100000    2.663e-01    1.649e+00    5.000e-01    1.800e+00   1   0          6   23   08    9.583e-01
     687     100000   -1.572e-01    1.364e+00   -1.000e-01    1.600e+00   1   0          6   23   28    9.583e-01
     687     100000    1.671e+00   -4.368e-01    1.900e+00   -5.000e-01   1   0          6   23   55    9.583e-01
     687     100000   -1.774e+00   -7.442e-01   -2.000e+00   -8.000e-01   1   0          6   24   03    9.583e-01
     687     100000   -9.193e-01   -1.745e+00   -1.000e+00   -2.000e+00   1   0          6   24   12    9.583e-01
     687     100000   -1.968e-02    5.391e-01    6.000e-01    0.000e+00   0   1          6   24   29    9.583e-01
     688     100000   -9.463e-01   -1.768e+00   -1.000e+00   -2.000e+00   1   0          6   24   40    9.583e-01
     688     100000    1.793e+00    1.416e+00    2.000e+00    1.500e+00   1   0          6   25   12    9.583e-01
     688     100000    1.633e+00   -4.379e-01    1.900e+00   -5.000e-01   1   0          6   25   42    9.583e-01
     688     100000   -9.012e-01   -1.764e+00   -1.000e+00   -2.000e+00   1   0          6   25   51    9.583e-01
     688     100000   -2.489e-01    1.358e+00   -1.000e-01    1.600e+00   1   0          6   26   13    9.583e-01
     688     100000    3.184e-01    1.624e+00    5.000e-01    1.800e+00   1   0          6   26   38    9.583e-01
     688     100000    1.569e+00   -1.879e+00    1.800e+00   -1.800e+00   1   0          6   27   04    9.583e-01
     688     100000    9.816e-01   -3.983e-01    1.900e+00   -5.000e-01   0   1          6   27   26    9.583e-01
     689     100000    3.335e-01    1.580e+00    5.000e-01    1.800e+00   1   0          6   27   50    9.583e-01
     689     100000   -3.464e-02    6.272e-01    2.000e+00    1.500e+00   0   1          6   28   08    9.583e-01
     690     100000    6.724e-01   -1.641e+00    7.000e-01   -1.900e+00   1   0          6   28   27    9.583e-01
     690     100000   -9.544e-01   -1.797e+00   -1.000e+00   -2.000e+00   1   0          6   28   37    9.583e-01
     690     100000   -1.686e+00    1.118e+00   -1.900e+00    1.100e+00   1   0          6   28   58    9.583e-01
     690     100000   -2.658e-01   -1.220e+00    7.000e-01   -1.900e+00   0   1          6   29   09    9.583e-01
     691     100000    4.359e-01   -3.583e-01    6.000e-01    0.000e+00   0   1          6   29   28    9.583e-01
     692     100000   -9.193e-01    7.575e-01   -1.000e+00    1.000e+00   1   0          6   29   44    9.583e-01
     692     100000   -1.531e+00   -5.523e-01    6.000e-01    0.000e+00   0   1          6   29   55    9.583e-01
     693     100000   -1.090e+00   -7.998e-01   -1.300e+00   -9.000e-01   1   0          6   29   58    9.583e-01
     693     100000    1.557e+00   -1.827e+00    1.800e+00   -1.800e+00   1   0          6   30   24    9.583e-01
     693     100000   -2.100e-01   -9.267e-01    0.000e+00   -1.000e+00   1   0          6   30   34    9.583e-01
     693     100000    5.838e-02    1.338e+00    2.000e-01    1.500e+00   1   0          6   30   57    9.583e-01
     693     100000   -1.176e-02    7.409e-01    2.000e+00    1.500e+00   0   1          6   31   16    9.583e-01
     694     100000    3.118e-02    1.291e+00    2.000e-01    1.500e+00   1   0          6   31   36    9.583e-01
     694     100000   -1.663e+00    1.142e+00   -1.900e+00    1.100e+00   1   0          6   31   55    9.583e-01
     694     100000    4.711e-02    1.265e+00    2.000e-01    1.500e+00   1   0          6   32   15    9.583e-01
     694     100000    2.948e-01    1.658e+00    5.000e-01    1.800e+00   1   0          6   32   39    9.583e-01
     694     100000    1.768e+00    1.367e+00    2.000e+00    1.500e+00   1   0          6   33   13    9.583e-01
     694     100000   -2.410e-01   -9.299e-01    0.000e+00   -1.000e+00   1   0          6   33   24    9.583e-01
     694     100000   -9.519e-01    7.205e-01   -1.000e+00    1.000e+00   1   0          6   33   38    9.583e-01
     694     100000    1.545e+00   -1.890e+00    1.800e+00   -1.800e+00   1   0          6   34   05    9.583e-01
     695     100000   -6.387e-01    2.948e-01   -5.000e-01    5.000e-01   1   0          6   34   23    9.583e-01
     695     100000    6.307e-01   -1.636e+00    7.000e-01   -1.900e+00   1   0          6   34   42    9.583e-01
     695     100000    1.524e+00   -1.726e+00    1.800e+00   -1.800e+00   1   0          6   35   07    9.583e-01
     695     100000    3.405e-01    1.643e+00    5.000e-01    1.800e+00   1   0          6   35   31    9.583e-01
     695     100000   -1.757e+00   -8.241e-01   -2.000e+00   -8.000e-01   1   0          6   35   39    9.583e-01
     695     100000   -6.453e-01    2.999e-01   -5.000e-01    5.000e-01   1   0          6   35   50    9.583e-01
     695     100000    3.240e-01    1.602e+00    5.000e-01    1.800e+00   1   0          6   36   15    9.583e-01
     695     100000   -9.673e-01    7.705e-01   -1.000e+00    1.000e+00   1   0          6   36   29    9.583e-01
     695     100000   -4.492e-01    2.568e-01   -5.000e-01    5.000e-01   1   0          6   36   39    9.583e-01
     695     100000    3.401e-01   -1.297e+00    5.000e-01   -1.500e+00   1   0          6   36   54    9.583e-01
     695     100000   -1.746e+00   -7.696e-01   -2.000e+00   -8.000e-01   1   0          6   37   01    9.583e-01
     696     100000    4.496e-02    8.373e-01    2.000e+00    1.500e+00   0   1          6   37   29    9.583e-01
     697     100000   -1.435e-01    1.372e+00   -1.000e-01    1.600e+00   1   0          6   37   52    9.583e-01
     697     100000    7.308e-01    2.098e-01    6.000e-01    0.000e+00   1   0          6   38   21    9.583e-01
     697     100000    2.668e-01   -1.368e+00    5.000e-01   -1.500e+00   1   0          6   38   35    9.583e-01
     697     100000    1.084e+00   -1.662e+00    1.800e+00   -1.800e+00   0   1          6   38   57    9.583e-01
     698     100000   -1.035e+00   -7.999e-01   -1.300e+00   -9.000e-01   1   0          6   39   00    9.583e-01
     698     100000   -1.770e-01    1.343e+00   -1.000e-01    1.600e+00   1   0          6   39   19    9.583e-01
     698     100000    1.787e+00    1.384e+00    2.000e+00    1.500e+00   1   0          6   39   53    9.583e-01
     698     100000   -1.640e+00    1.029e+00   -1.900e+00    1.100e+00   1   0          6   40   12    9.583e-01
     698     100000   -1.534e-01    1.341e+00   -1.000e-01    1.600e+00   1   0          6   40   32    9.583e-01
     698     100000    1.792e+00   -3.110e-01    1.900e+00   -5.000e-01   1   0          6   41   00    9.583e-01
     698     100000   -9.557e-01    7.057e-01   -1.000e+00    1.000e+00   1   0          6   41   13    9.583e-01
     698     100000    3.963e-01   -1.278e+00    5.000e-01   -1.500e+00   1   0          6   41   29    9.583e-01
     699     100000    1.825e+00    1.276e+00    2.000e+00    1.500e+00   1   0          6   42   26    9.583e-01
     699     100000    3.394e-01    1.608e+00    5.000e-01    1.800e+00   1   0          6   42   49    9.583e-01
     699     100000    1.067e+00   -1.664e+00    1.800e+00   -1.800e+00   0   1          6   43   12    9.583e-01
     700     100000    5.229e-02    1.318e+00    2.000e-01    1.500e+00   1   0          6   43   33    9.583e-01
     700     100000   -1.049e+00   -7.948e-01   -1.300e+00   -9.000e-01   1   0          6   43   36    9.583e-01
     700     100000   -1.003e+00    7.503e-01   -1.000e+00    1.000e+00   1   0          6   43   51    9.583e-01
     700     100000   -2.290e-01   -9.418e-01    0.000e+00   -1.000e+00   1   0          6   44   02    9.583e-01
     700     100000    4.499e-01   -1.250e+00    5.000e-01   -1.500e+00   1   0          6   44   17    9.583e-01
     700     100000   -8.491e-01   -1.817e+00   -1.000e+00   -2.000e+00   1   0          6   44   27    9.583e-01
     700     100000    1.704e+00   -3.364e-01    1.900e+00   -5.000e-01   1   0          6   44   55    9.583e-01
     700     100000   -1.738e+00   -7.693e-01   -2.000e+00   -8.000e-01   1   0          6   45   03    9.583e-01
     700     100000   -8.515e-01   -1.795e+00   -1.000e+00   -2.000e+00   1   0          6   45   12    9.583e-01
     700     100000    4.008e-01   -1.263e+00    5.000e-01   -1.500e+00   1   0          6   45   28    9.583e-01
     700     100000   -2.492e-01   -1.133e+00    0.000e+00   -1.000e+00   1   0          6   45   38    9.583e-01
     700     100000   -5.886e-03    1.646e-01    6.000e-01    0.000e+00   0   1          6   45   53    9.583e-01
     701     100000   -1.810e-01    1.361e+00   -1.000e-01    1.600e+00   1   0          6   46   15    9.583e-01
     701     100000    3.827e-01    8.198e-01    6.000e-01    0.000e+00   0   1          6   46   38    9.583e-01
     702     100000    1.013e+00   -1.396e+00    1.800e+00   -1.800e+00   0   1          6   47   00    9.583e-01
     703     100000    2.202e+00    1.296e+00    1.900e+00   -5.000e-01   0   1          6   47   37    9.583e-01
     704     100000   -8.871e-01   -1.761e+00   -1.000e+00   -2.000e+00   1   0          6   47   48    9.583e-01
     704     100000    4.117e-01   -1.272e+00    5.000e-01   -1.500e+00   1   0          6   48   03    9.583e-01
     704     100000    1.895e+00    1.292e+00    2.000e+00    1.500e+00   1   0          6   48   38    9.583e-01
     704     100000   -1.663e+00    1.032e+00   -1.900e+00    1.100e+00   1   0          6   48   58    9.583e-01
     704     100000   -1.084e+00   -7.992e-01   -1.300e+00   -9.000e-01   1   0          6   49   01    9.583e-01
     704     100000    8.545e-01    1.045e-01    6.000e-01    0.000e+00   1   0          6   49   31    9.583e-01
     704     100000   -1.007e+00    7.764e-01   -1.000e+00    1.000e+00   1   0          6   49   48    9.583e-01
     704     100000    1.183e-02    1.361e+00    2.000e-01    1.500e+00   1   0          6   50   08    9.583e-01
     704     100000   -5.812e-01    2.599e-01   -5.000e-01    5.000e-01   1   0          6   50   20    9.583e-01
     704     100000   -9.616e-01   -1.781e+00   -1.000e+00   -2.000e+00   1   0          6   50   30    9.583e-01
     705     100000    1.560e+00   -1.824e+00    1.800e+00   -1.800e+00   1   0          6   51   00    9.583e-01
     705     100000    3.275e-01    1.621e+00    5.000e-01    1.800e+00   1   0          6   51   27    9.583e-01
     705     100000    1.659e+00   -2.034e+00    1.800e+00   -1.800e+00   1   0          6   51   55    9.583e-01
     705     100000   -1.740e+00   -7.755e-01   -2.000e+00   -8.000e-01   1   0          6   52   04    9.583e-01
     705     100000   -1.452e-01    1.333e+00   -1.000e-01    1.600e+00   1   0          6   52   23    9.583e-01
     705     100000    6.765e-01   -1.672e+00    7.000e-01   -1.900e+00   1   0          6   52   42    9.583e-01
     705     100000    8.134e-01    1.514e-01    6.000e-01    0.000e+00   1   0          6   53   11    9.583e-01
     705     100000   -7.045e-01    3.441e-01   -5.000e-01    5.000e-01   1   0          6   53   23    9.583e-01
     705     100000   -1.104e+00   -7.962e-01   -1.300e+00   -9.000e-01   1   0          6   53   27    9.583e-01
     706     100000    9.687e-01   -1.564e+00    1.800e+00   -1.800e+00   0   1          6   53   56    9.583e-01
     707     100000   -1.441e-01    1.330e+00   -1.000e-01    1.600e+00   1   0          6   54   16    9.583e-01
     707     100000    4.345e-01   -1.285e+00    5.000e-01   -1.500e+00   1   0          6   54   31    9.583e-01
     707     100000   -1.107e+00   -7.920e-01   -1.300e+00   -9.000e-01   1   0          6   54   34    9.583e-01
     707     100000    7.484e-01   -1.658e+00    7.000e-01   -1.900e+00   1   0          6   54   53    9.583e-01
     707     100000    1.757e+00   -2.690e-01    1.900e+00   -5.000e-01   1   0          6   55   20    9.583e-01
     707     100000   -2.043e-01   -8.757e-01    0.000e+00   -1.000e+00   1   0          6   55   31    9.583e-01
     707     100000    1.587e+00   -1.941e+00    1.800e+00   -1.800e+00   1   0          6   55   56    9.583e-01
     707     100000    7.058e-02    1.325e+00    2.000e-01    1.500e+00   1   0          6   56   16    9.583e-01
     707     100000    1.007e+00   -1.623e+00    1.800e+00   -1.800e+00   0   1          6   56   37    9.583e-01
     708     100000    5.016e-01   -1.209e+00    5.000e-01   -1.500e+00   1   0          6   56   54    9.583e-01
     708     100000   -1.657e+00    1.209e+00   -1.900e+00    1.100e+00   1   0          6   57   14    9.583e-01
     708     100000   -9.342e-01   -1.754e+00   -1.000e+00   -2.000e+00   1   0          6   57   23    9.583e-01
     708     100000   -1.609e+00    1.123e+00   -1.900e+00    1.100e+00   1   0          6   57   42    9.583e-01
     708     100000   -2.135e-01   -1.025e+00    0.000e+00   -1.000e+00   1   0          6   57   53    9.583e-01
     708     100000   -8.583e-01    7.738e-01   -1.000e+00    1.000e+00   1   0          6   58   08    9.583e-01
     708     100000   -5.582e-01    2.661e-01   -5.000e-01    5.000e-01   1   0          6   58   19    9.583e-01
     708     100000   -1.219e-02    6.950e-01    2.000e+00    1.500e+00   0   1          6   58   36    9.583e-01
     709     100000    1.532e+00   -1.909e+00    1.800e+00   -1.800e+00   1   0          6   59   01    9.583e-01
     709     100000   -9.193e-01    7.484e-01   -1.000e+00    1.000e+00   1   0          6   59   15    9.583e-01
     709     100000   -2.495e-01   -8.835e-01    0.000e+00   -1.000e+00   1   0          6   59   26    9.583e-01
     709     100000   -1.749e+00   -8.148e-01   -2.000e+00   -8.000e-01   1   0          6   59   33    9.583e-01
     709     100000    1.788e+00    1.413e+00    2.000e+00    1.500e+00   1   0          7   00   08    9.583e-01
     709     100000   -1.079e+00   -8.041e-01   -1.300e+00   -9.000e-01   1   0          7   00   11    9.583e-01
     709     100000    5.193e-01   -2.791e-01    6.000e-01    0.000e+00   1   0          7   00   30    9.583e-01
     709     100000   -1.655e+00    1.025e+00   -1.900e+00    1.100e+00   1   0          7   00   52    9.583e-01
     709     100000    3.506e-01    1.644e+00    5.000e-01    1.800e+00   1   0          7   01   15    9.583e-01
     709     100000   -1.084e+00   -8.399e-01   -1.300e+00   -9.000e-01   1   0          7   01   19    9.583e-01
     709     100000   -6.727e-01    3.591e-01   -5.000e-01    5.000e-01   1   0          7   01   31    9.583e-01
     710     100000    1.884e+00    1.292e+00    2.000e+00    1.500e+00   1   0          7   02   14    9.583e-01
     710     100000    4.546e-01   -1.251e+00    5.000e-01   -1.500e+00   1   0          7   02   30    9.583e-01
     710     100000   -1.273e-01    1.346e+00   -1.000e-01    1.600e+00   1   0          7   02   50    9.583e-01
